"z","Y","std"
0.4566,1,0.2045
0.1096,1,0.2066
-1.1806,0,0.2736
-0.7886,0,0.2344
-0.1372,1,0.2123
-0.3988,1,0.2337
-0.0809,1,0.2107
-1.5029,0,0.3126
-0.7591,1,0.2327
0.0299,1,0.208
-0.7628,0,0.2329
0.1493,1,0.206
0.2356,1,0.205
-1.0361,0,0.2568
-0.4919,0,0.2296
0.885,1,0.2148
-0.2764,0,0.2418
-0.1185,1,0.2117
-0.3001,0,0.2401
0.0615,1,0.2074
0.5423,1,0.2052
-0.6902,0,0.2297
0.3398,1,0.2043
-0.5558,0,0.2283
-0.0548,1,0.21
-0.9569,0,0.2484
0.2947,1,0.2045
0.1802,1,0.2056
0.1851,1,0.2055
-0.4663,0,0.2305
-1.4039,0,0.3007
0.1732,1,0.2056
0.8192,1,0.2119
-0.9849,0,0.2512
0.2998,1,0.2045
0.3215,1,0.2044
-0.6423,1,0.2285
0.2387,1,0.2049
-0.2336,1,0.2452
-0.1695,1,0.2506
-0.253,0,0.2437
-0.031,1,0.263
-0.0374,1,0.2096
-0.8086,0,0.2357
-1.821,0,0.3344
0.4605,1,0.2045
-0.163,1,0.2512
0.0389,1,0.2079
0.0353,1,0.2079
-0.38,0,0.2213
-0.7065,0,0.2303
0.9131,1,0.2161
0.1329,1,0.2062
0.0433,1,0.2078
0.4375,1,0.2044
0.5448,1,0.2052
-0.6741,0,0.2292
-0.8772,0,0.241
-0.4471,0,0.2313
0.5467,1,0.2052
-0.3937,0,0.234
-1.5432,0,0.3288
0.0878,1,0.2069
-0.0135,1,0.209
-0.0959,1,0.2111
-0.6103,0,0.2281
0.4398,1,0.2044
-0.6283,0,0.2283
-0.0345,1,0.2095
0.835,1,0.2125
-0.5407,0,0.2285
-0.411,1,0.233
-0.7746,0,0.2336
0.1723,1,0.2057
-1.3125,0,0.3264
0.2694,1,0.2047
-0.3214,1,0.2385
-0.0474,1,0.2098
0.2128,1,0.2052
-1.291,0,0.3263
0.7718,1,0.2102
0.3225,1,0.2044
-2.2356,0,0.3514
-0.9428,0,0.247
-0.5535,0,0.2283
-0.4504,0,0.2312
-0.5373,0,0.2285
-0.3479,0,0.2199
-0.9077,1,0.2437
-1.6664,0,0.3309
-0.7487,0,0.2321
-2.784,0,0.4063
-0.2342,0,0.2452
-1.7761,0,0.3333
-0.2145,0,0.2147
-0.2399,0,0.2447
-0.3875,1,0.2216
-0.6616,0,0.2289
-0.5655,0,0.2282
-0.3503,1,0.2366
-0.8871,0,0.2418
-0.8796,0,0.2412
-0.2051,1,0.2476
-0.5555,0,0.2283
0.887,1,0.2149
-0.69,0,0.2297
-1.8123,0,0.3342
0.1592,1,0.2058
-0.2518,1,0.2438
-0.3281,0,0.2381
-0.1756,1,0.2135
-0.5698,0,0.2313
-0.0671,1,0.2597
-0.3627,0,0.2358
0.2347,1,0.205
-1.1793,0,0.3259
-2.5091,0,0.3727
-0.1545,1,0.2128
-0.6499,1,0.2286
-1.2028,0,0.2762
-0.7277,0,0.2311
-0.2557,1,0.2434
-0.0723,1,0.2104
-0.1019,1,0.2566
-0.2495,1,0.2439
0.4273,1,0.2043
0.4775,1,0.2046
0.3445,1,0.2043
-0.0694,1,0.2595
-0.1553,1,0.2518
-0.4654,0,0.2305
-0.5011,1,0.2294
0.1544,1,0.2059
0.1182,1,0.2064
-0.6562,0,0.2288
-0.3377,1,0.2374
0.2984,1,0.2045
-0.4135,0,0.2329
-0.2685,0,0.2424
-0.4236,0,0.2324
0.7511,1,0.2095
-0.1617,1,0.2513
0.2388,1,0.2049
0.0506,1,0.2076
0.0972,1,0.2068
0.4033,1,0.2043
-0.4779,0,0.2301
-0.5897,0,0.2281
-0.6955,0,0.2299
0.8195,1,0.2119
0.1603,1,0.2058
-0.6182,1,0.2345
-0.1244,1,0.2119
0.2439,1,0.2049
-0.0163,1,0.2091
-0.8864,0,0.2418
0.3222,1,0.2044
-0.8992,0,0.2429
-0.7129,0,0.2305
-0.3677,1,0.2207
-0.0117,1,0.2089
-0.23,1,0.2455
-1.5795,0,0.3294
-0.7417,0,0.2318
-0.153,1,0.2127
-0.4663,0,0.232
-0.3667,0,0.2356
-0.3792,1,0.2348
-0.6444,0,0.2285
-0.5837,1,0.2281
0.3994,1,0.2043
-0.442,0,0.2315
-0.0243,1,0.2092
-0.4623,1,0.2307
-0.8864,0,0.2418
0.2025,1,0.2053
-0.0814,1,0.2107
-0.955,0,0.2482
-0.3244,0,0.2383
-0.9939,0,0.2522
-1.6924,0,0.3314
-0.1045,1,0.2563
-0.8363,0,0.2377
-1.2791,0,0.2855
-1.3082,0,0.3264
-0.845,0,0.2384
0.082,1,0.207
-1.113,0,0.2655
0.1789,1,0.2056
0.2151,1,0.2052
-0.6734,1,0.2292
-0.1022,1,0.2113
-0.3644,1,0.2357
-0.5087,0,0.2292
-0.2994,1,0.2179
-2.4251,0,0.365
-1.0629,0,0.2598
-0.6086,0,0.2281
-0.4386,0,0.2317
-0.1655,1,0.2131
0.7255,1,0.2088
-0.0443,1,0.2097
-0.8295,0,0.2372
-0.3173,0,0.2388
0.539,1,0.2051
-0.515,0,0.229
0.3611,1,0.2043
0.4283,1,0.2043
0.4425,1,0.2044
0.1203,1,0.2064
-1.3669,0,0.2962
0.299,1,0.2045
-1.0618,0,0.2596
-1.3539,0,0.3267
-0.7555,0,0.2325
-0.5476,0,0.2284
-0.1396,1,0.2123
-1.059,0,0.2593
-0.179,1,0.2136
-0.7278,1,0.2311
-3.7268,0,0.6294
-0.6976,0,0.2299
-0.0497,1,0.2613
-0.5,0,0.2294
-2.1227,0,0.3453
0.4075,1,0.2043
-0.2407,1,0.2157
-0.6148,1,0.2282
0.5423,1,0.2052
-0.2388,1,0.2448
0.0369,1,0.2079
-1.2897,0,0.2868
-0.1644,1,0.2131
-0.5053,0,0.2292
-0.0554,1,0.21
0.2656,1,0.2047
0.4428,1,0.2044
-0.9466,0,0.2474
0.3172,1,0.2044
-0.9561,0,0.2483
-0.1495,1,0.2524
-0.0803,1,0.2585
-0.2001,1,0.2143
-0.1019,1,0.2112
0.7512,1,0.2095
-0.3721,1,0.2352
-0.4505,1,0.2312
0.2211,1,0.2051
0.0926,1,0.2069
-0.7537,0,0.2324
-0.1976,1,0.2482
-0.8806,1,0.2413
-0.2963,0,0.2403
0.0852,1,0.207
-0.1039,1,0.2113
-0.2977,1,0.2402
-0.4949,1,0.2295
-0.3795,0,0.2348
-0.7401,0,0.2317
-0.1171,1,0.2552
-0.7502,1,0.2322
-0.0743,1,0.2591
-0.8695,0,0.2403
0.6068,1,0.2061
0.3678,1,0.2043
-0.4928,0,0.2269
-1.5314,0,0.3287
-0.2973,0,0.2403
-0.5034,0,0.2275
0.3871,1,0.2043
-0.0816,1,0.2107
-0.737,1,0.2316
-1.0262,0,0.2557
-0.1552,1,0.2128
-1.2408,0,0.326
0.4812,1,0.2046
0.113,1,0.2065
-0.1156,1,0.2554
0.1033,1,0.2067
-0.2364,1,0.245
0.592,1,0.2058
-0.1559,1,0.2518
0.3186,1,0.2044
-0.8255,0,0.2369
0.6064,1,0.2061
-0.5095,0,0.2291
-0.1825,1,0.2137
-0.1712,1,0.2133
-0.5382,0,0.2285
-0.4821,0,0.2299
0.1581,1,0.2058
0.1518,1,0.2059
-0.6159,0,0.2343
0.0094,1,0.2085
0.1707,1,0.2057
0.1292,1,0.2063
0.1332,1,0.2062
-1.3756,0,0.2973
0.4599,1,0.2045
0.2002,1,0.2053
-0.9348,0,0.2462
-0.706,0,0.2302
0.2732,1,0.2047
-0.6901,0,0.2297
-0.6189,0,0.2282
-0.1814,1,0.2136
-0.3285,1,0.238
0.6158,1,0.2062
-0.5026,0,0.2293
-0.7604,0,0.2328
0.0994,1,0.2067
-0.049,1,0.2098
-0.2534,1,0.2436
-0.3619,0,0.2358
1.3092,1,0.2488
-0.8391,1,0.2379
-0.1212,1,0.2118
0.0257,1,0.2081
-0.0168,1,0.2091
0.0581,1,0.2075
-0.1523,1,0.2521
-0.2695,1,0.2167
-0.6956,0,0.2299
0.517,1,0.2049
0.0185,1,0.2127
-0.4944,1,0.2296
-0.541,1,0.2285
-0.3891,1,0.2342
0.8184,1,0.2119
-0.3538,0,0.2201
-0.184,1,0.2137
-0.1163,1,0.2553
-0.0499,1,0.2613
-0.6699,0,0.2291
-0.0735,1,0.2105
-1.5038,0,0.3127
0.3393,1,0.2043
-0.8924,0,0.2423
-0.1494,1,0.2126
0.023,1,0.2082
-0.813,1,0.236
-0.6192,0,0.2282
-2.0076,0,0.3403
0.107,1,0.2066
-0.5866,1,0.2281
0.2228,1,0.2051
-0.3561,0,0.2362
0.1518,1,0.2059
-0.6895,0,0.2297
-1.2216,0,0.2785
-0.7071,0,0.2303
-0.0112,1,0.2648
-0.1723,1,0.2134
-1.058,0,0.2592
-0.2154,1,0.2467
0.2539,1,0.2048
-0.0854,1,0.2581
-0.5434,1,0.2284
-1.0749,0,0.326
0.3028,1,0.2045
-0.8962,0,0.2426
-0.7958,0,0.2349
-1.3449,0,0.2935
-0.5389,0,0.2285
0.1326,1,0.2062
-0.2034,1,0.2144
-0.4937,0,0.2296
-0.0553,1,0.2608
-0.4131,1,0.2228
-0.3007,0,0.24
-0.1832,1,0.2137
-0.0508,1,0.2099
-1.9235,0,0.3374
0.2197,1,0.2051
-0.4726,1,0.2303
-0.7336,1,0.2314
1.2888,1,0.2465
0.2992,1,0.2045
-1.3581,0,0.3267
0.3813,1,0.2043
0.1213,1,0.2064
-0.6661,0,0.229
-0.1652,1,0.251
-0.4536,0,0.231
0.359,1,0.2043
-1.0586,0,0.2593
8e-04,1,0.2659
-0.5115,0,0.2291
0.0414,1,0.2078
-0.357,1,0.2362
-0.7872,0,0.2343
-0.7867,0,0.2343
-1.5327,0,0.3287
-0.3541,0,0.2363
0.6541,1,0.207
0.8608,1,0.2137
-0.4943,1,0.2296
-0.7396,0,0.2317
0.4061,1,0.2043
0.2017,1,0.2053
0.5112,1,0.2048
-0.3747,1,0.2211
-0.3109,1,0.2393
-0.9618,0,0.2489
-0.8495,0,0.2387
-1.3683,0,0.2964
0.0353,1,0.2079
-0.4633,1,0.2306
-0.5459,1,0.2284
0.0375,1,0.2079
-0.138,1,0.2123
-0.2921,1,0.2176
-0.0176,1,0.2091
0.4076,1,0.2043
-0.2572,0,0.2433
-0.1459,1,0.2125
-0.0949,1,0.2111
0.1788,1,0.2056
0.1114,1,0.2065
0.338,1,0.2043
-1.8383,0,0.3349
-0.9214,0,0.2449
0.2026,1,0.2053
-0.7449,0,0.2319
-2.8293,0,0.4131
-0.9525,0,0.2479
-0.3031,1,0.218
-0.5857,1,0.2281
-0.0522,1,0.2611
-0.4183,0,0.2326
-0.838,0,0.2378
0.9755,1,0.2196
-0.8196,0,0.2365
0.9928,1,0.2207
-0.624,1,0.2282
-0.5272,1,0.2287
-0.6501,0,0.2286
-0.6456,1,0.2363
-0.3622,0,0.2358
0.6982,1,0.208
-0.1395,1,0.2532
0.184,1,0.2092
-0.3008,0,0.24
-0.5697,1,0.2281
0.2877,1,0.2046
0.1418,1,0.2061
-0.0573,1,0.2606
0.7746,1,0.2103
-0.0032,1,0.2088
-0.3168,1,0.2389
-0.3126,1,0.2392
-0.4532,0,0.231
-1.2695,0,0.2843
0.1378,1,0.2061
-1.5035,0,0.3127
-0.226,1,0.2151
-0.2923,0,0.2406
-0.1768,1,0.25
-0.5139,0,0.229
-0.7105,0,0.2304
-0.1144,1,0.2116
-0.9472,0,0.2474
-0.8333,0,0.2375
-0.6664,0,0.229
-0.9504,0,0.2477
-0.0493,1,0.2613
0.344,1,0.2043
-0.6016,1,0.2334
-1.4943,0,0.3281
-1.1838,0,0.2739
-0.7565,0,0.2325
-0.3762,1,0.235
-0.7514,0,0.2323
-0.5385,1,0.2295
-0.4097,1,0.2331
0.3294,1,0.2044
-0.5977,1,0.2281
-0.3415,1,0.2196
-0.5005,0,0.2294
-0.1907,1,0.2488
-0.1691,1,0.2132
-0.7171,1,0.2307
-0.1638,1,0.2511
-0.8339,0,0.2375
-0.9112,0,0.244
-0.5372,0,0.2285
-0.4,1,0.2336
-0.4719,1,0.2303
-0.4349,0,0.2318
-0.6954,0,0.2299
-0.2174,1,0.2466
-0.0547,1,0.21
0.1333,1,0.2062
-0.8754,1,0.2408
0.2155,1,0.2052
-1.1623,0,0.2714
-0.4223,0,0.2324
-0.1717,1,0.2133
-0.4433,1,0.2315
-1.1117,0,0.2654
-0.2531,0,0.2161
-0.2057,1,0.2475
-0.6297,0,0.2283
-1.1439,0,0.2692
0.3563,1,0.2043
-0.6319,0,0.2283
-0.9816,1,0.2509
0.0953,1,0.2068
0.4276,1,0.2043
0.7553,1,0.2097
0.3903,1,0.2043
-0.5928,0,0.2281
-2.4598,0,0.3681
0.5623,1,0.2054
0.5277,1,0.205
-0.6585,0,0.2288
-0.1408,1,0.2124
0.5832,1,0.2057
-0.5666,0,0.2282
-0.177,1,0.2135
-0.5347,0,0.2286
-0.5653,0,0.2282
-0.3091,1,0.2394
-0.5085,1,0.2292
-0.4306,0,0.232
0.8228,1,0.2121
-0.0813,1,0.2107
-0.7848,1,0.2342
0.3458,1,0.2043
-0.7596,0,0.2327
0.0247,1,0.2082
-0.3975,0,0.2221
-0.0938,1,0.2573
-0.533,1,0.2286
-2.2256,0,0.3508
0.366,1,0.2043
1.0977,1,0.2281
0.0938,1,0.2068
-0.3971,0,0.2338
-0.0119,1,0.209
-0.1473,1,0.2126
0.1443,1,0.206
0.1076,1,0.2066
-1.059,0,0.2593
-0.5685,1,0.2281
-0.0415,1,0.2097
-1.1782,0,0.2733
-0.5408,0,0.2285
-0.7728,0,0.2334
-1.1834,0,0.2739
-2.4576,0,0.3679
-0.1176,1,0.2552
-0.0498,1,0.2613
-0.6388,0,0.2284
-0.3776,0,0.2349
0.2535,1,0.2048
0.1218,1,0.2064
0.3363,1,0.2044
-0.5404,0,0.2285
0.175,1,0.2056
-0.213,1,0.2147
-0.426,1,0.2323
-0.4007,1,0.2336
0.2021,1,0.2053
0.0231,1,0.2082
-0.6555,0,0.2287
0.1707,1,0.2057
-0.4167,1,0.2327
0.14,1,0.2061
-0.1941,1,0.2485
-0.2117,1,0.2147
0.0069,1,0.2665
0.3548,1,0.2043
-0.7535,0,0.2324
-0.2986,0,0.2402
-0.54,0,0.2285
0.0887,1,0.2069
-0.5769,0,0.2281
0.1437,1,0.206
0.3892,1,0.2043
0.5009,1,0.2047
-0.7105,0,0.2304
-0.8091,0,0.2357
0.4572,1,0.2045
0.0394,1,0.2078
-1.227,0,0.2792
-0.2392,1,0.2448
-0.9849,0,0.2512
0.0188,1,0.2083
-0.1528,1,0.2127
-2.1206,0,0.3452
-0.4867,0,0.2298
0.5219,1,0.2049
0.4677,1,0.2045
-1.7487,0,0.3326
-0.5641,0,0.2282
-0.7855,1,0.2342
-0.1523,1,0.2127
-1.6245,0,0.3301
-0.7225,1,0.2309
-0.0455,1,0.2098
0.1189,1,0.2064
0.0173,1,0.2083
-0.3899,0,0.2342
0.0225,1,0.2082
0.784,1,0.2106
-0.9164,0,0.2445
-0.0517,1,0.2099
-0.373,0,0.2352
-1.4898,0,0.311
0.7359,1,0.2091
-1.1363,0,0.2683
-1.2657,0,0.2839
-0.7119,0,0.2305
-0.3798,1,0.2348
-0.3716,0,0.2353
0.3256,1,0.2044
-0.4156,0,0.2328
-1.4548,0,0.3068
-1.089,0,0.2627
0.2554,1,0.2048
0.4027,1,0.2043
-0.0179,1,0.2091
-0.1852,1,0.2138
-1.4791,0,0.3097
-0.1331,1,0.2538
-0.0165,1,0.2091
-1.5274,0,0.3155
-0.6724,1,0.2292
-0.2079,0,0.2473
0.1345,1,0.2062
-0.3429,1,0.2371
0.4034,1,0.2043
0.5257,1,0.205
-1.1793,0,0.3259
-0.5755,0,0.2281
0.3831,1,0.2043
-0.8587,0,0.2394
0.9643,1,0.2189
0.1639,1,0.2058
-0.4826,0,0.2299
-0.1383,1,0.2533
-0.0293,1,0.2094
0.0959,1,0.2068
-1.063,0,0.2598
-0.2298,0,0.2455
-0.3351,1,0.2376
-0.4284,0,0.2322
-0.9586,0,0.2485
-0.3345,1,0.2193
-0.0418,1,0.2097
-0.2925,1,0.2176
-0.5652,0,0.2282
0.3284,1,0.2044
-0.1378,1,0.2534
0.3374,1,0.2043
-0.8179,0,0.2364
0.1996,1,0.2053
-1.049,0,0.2582
-0.1663,1,0.2132
0.4619,1,0.2045
-0.6659,0,0.229
0.2964,1,0.2045
-0.0146,1,0.209
0.6836,1,0.2076
-2.4774,0,0.3697
0.4597,1,0.2045
-0.7749,0,0.2336
0.099,1,0.2067
0.2177,1,0.2051
-0.3014,0,0.24
-0.215,0,0.2468
0.6155,1,0.2062
-0.5687,1,0.2281
0.3491,1,0.2043
-0.8795,0,0.2412
-0.6839,0,0.2391
-1.1289,0,0.2674
-1.107,0,0.2648
-0.232,1,0.2154
-0.9716,0,0.2499
-0.5559,0,0.2283
-1.5479,0,0.3289
-0.6943,0,0.2298
0.559,1,0.2054
-0.0784,1,0.2106
0.3147,1,0.2044
-1.3835,0,0.2982
-0.4075,0,0.2332
-1.1225,0,0.2666
-0.8737,0,0.2407
-0.8552,0,0.2392
0.4388,1,0.2044
-0.1283,1,0.212
-0.3605,0,0.2204
-0.4985,0,0.2294
0.8232,1,0.2121
-0.9095,0,0.2438
-0.7952,0,0.2348
0.0243,1,0.2082
0.0124,1,0.267
0.0524,1,0.2707
-0.714,0,0.2306
0.3367,1,0.2044
0.5142,1,0.2049
-0.4852,0,0.2298
0.5243,1,0.205
-0.0025,1,0.2087
-0.5348,1,0.2286
0.4873,1,0.2046
0.0368,1,0.2079
0.0779,1,0.2071
-1.1411,0,0.2688
1.5279,1,0.2798
-0.4056,1,0.2333
-0.958,0,0.2485
-0.1239,1,0.2119
1.0686,1,0.2259
0.3689,1,0.2043
-0.6668,0,0.229
-0.164,1,0.2131
-1.2797,0,0.2856
-0.9483,0,0.2475
-0.9319,0,0.2459
0.3871,1,0.2043
-0.8441,0,0.2383
-0.4231,1,0.2324
-0.2945,0,0.2405
-0.6658,1,0.229
-0.0987,1,0.2569
-0.2896,0,0.2408
0.2546,1,0.2048
-0.0084,1,0.2089
0.1865,1,0.2055
-0.359,0,0.236
-1.4173,0,0.3273
-0.2364,0,0.245
-0.2697,0,0.2424
-0.9556,0,0.2482
0.4397,1,0.2044
0.864,1,0.2138
-0.2038,1,0.2477
-0.3706,1,0.2353
-0.4673,1,0.2305
-1.1844,0,0.274
0.8895,1,0.215
0.2229,1,0.2051
-0.5693,1,0.2281
-0.1173,1,0.2117
-0.2283,1,0.2457
0.1115,1,0.2065
-0.1548,1,0.2128
-0.9594,0,0.2486
0.0049,1,0.2086
-1.5407,0,0.3171
0.3707,1,0.2043
-1.7536,0,0.3327
-0.6783,0,0.2293
0.0341,1,0.208
-0.7931,1,0.2347
0.0136,1,0.2084
-0.3967,1,0.2338
-0.989,0,0.2517
-0.3111,0,0.2393
0.9185,1,0.2164
0.4429,1,0.2044
-0.0281,1,0.2093
-0.4514,0,0.2311
-1.4351,0,0.3044
-0.2253,0,0.2459
0.3575,1,0.2043
-0.2471,1,0.2441
-1.1676,1,0.272
-0.4726,1,0.2303
-0.2834,0,0.2173
-2.2467,0,0.3521
-0.8582,0,0.2394
-0.0258,1,0.2635
-1.255,0,0.2826
-0.7752,0,0.2336
0.1137,1,0.2065
-0.3616,1,0.2359
-0.6526,0,0.2287
0.2082,1,0.2052
-0.2711,1,0.2168
-0.5666,0,0.2282
0.3795,1,0.2043
-0.4721,0,0.2303
-0.0313,1,0.263
-0.2045,1,0.2476
-0.9956,0,0.2524
-0.44,0,0.2316
-1.0511,0,0.2584
-0.8217,0,0.2366
0.1929,1,0.2054
0.0965,1,0.2068
-0.4654,1,0.2305
0.4815,1,0.2046
-0.2213,1,0.215
-0.6119,0,0.2281
0.1117,1,0.2065
-0.6149,0,0.2282
-0.322,0,0.2385
0.4758,1,0.2046
-0.2805,1,0.2171
-0.4392,1,0.2241
0.3151,1,0.2044
0.3354,1,0.2044
-0.3281,1,0.2381
0.1011,1,0.2067
-0.0452,1,0.2097
-0.9217,0,0.245
0.4705,1,0.2045
-0.8994,0,0.2429
-0.8396,0,0.2379
-1.5241,0,0.3151
-1.7525,0,0.3327
-0.8831,0,0.2415
-0.8764,0,0.2409
-0.7269,0,0.2311
-1.6269,0,0.3302
-0.4677,0,0.2305
-0.0467,1,0.2098
0.147,1,0.206
0.7515,1,0.2095
-0.1996,1,0.248
0.8856,1,0.2148
-0.0516,1,0.2099
-1.1598,0,0.3293
-0.8494,0,0.2387
-1.0645,0,0.2599
-0.7258,0,0.231
0.3581,1,0.2043
-0.1438,1,0.2529
0.1099,1,0.2066
-0.566,0,0.2282
-1.1995,0,0.2758
-0.9984,1,0.3263
-0.0427,1,0.2619
-0.4233,0,0.2324
-0.8354,0,0.2376
0.1365,1,0.2062
0.0556,1,0.2075
-0.8404,0,0.238
-1.4745,0,0.3279
-1.4328,0,0.3042
-0.1346,1,0.2122
-0.545,1,0.2284
-0.5235,0,0.2288
-1.9967,0,0.3399
-0.4099,0,0.2331
-0.0743,1,0.2591
0.3295,1,0.2044
0.5104,1,0.2048
0.678,1,0.2075
-0.9456,0,0.2473
-0.7594,0,0.2327
-0.6922,1,0.2297
1.0212,1,0.2225
-0.912,0,0.2441
-0.2241,1,0.246
-1.4002,0,0.3271
0.6653,1,0.2072
0.3331,1,0.2044
-0.4177,0,0.2327
0.2476,1,0.2049
0.1958,1,0.2054
-0.2992,0,0.2401
0.9624,1,0.2188
-1.0527,0,0.2586
-0.6351,1,0.2284
-0.2802,0,0.2171
-0.2316,0,0.2454
-0.1815,1,0.2496
-0.7713,0,0.2334
1.5258,1,0.2794
-0.648,0,0.2286
-0.5093,0,0.2291
-0.2687,1,0.2424
-0.527,1,0.2287
0.4175,1,0.2043
-0.288,0,0.2174
-0.102,1,0.2112
-1.5075,0,0.3131
-0.2339,1,0.2452
0.2107,1,0.2052
-1.9176,0,0.3372
-0.6947,0,0.2298
-0.4454,0,0.2314
0.3389,1,0.2043
-0.5137,0,0.229
-0.2411,0,0.2446
-0.7645,1,0.233
-0.5709,0,0.2281
-1.1986,0,0.2757
-0.7738,0,0.2335
-0.023,1,0.2638
0.8069,1,0.2114
-0.05,1,0.2099
-1.6631,0,0.3308
-0.9712,0,0.2498
0.3067,1,0.2045
-0.0337,1,0.2628
-0.5102,1,0.2291
-0.0886,1,0.2109
-0.668,0,0.229
1.1635,1,0.2337
-0.9778,0,0.2505
-0.2823,0,0.2172
0.8159,1,0.2118
0.1525,1,0.2059
-0.989,0,0.2517
0.5744,1,0.2056
-1.5832,0,0.3294
-1.0401,0,0.2572
0.7912,1,0.2109
-0.1754,1,0.2135
0.13,1,0.2063
-0.2941,0,0.2177
-0.1464,1,0.2526
0.1726,1,0.2057
-0.2864,1,0.2411
0.2922,1,0.2045
0.8446,1,0.2129
-0.0571,1,0.21
-0.0687,1,0.2596
-0.6626,0,0.2289
-0.705,0,0.2302
-0.4473,1,0.2313
0.2668,1,0.2047
-0.1367,1,0.2123
0.3942,1,0.2043
-0.7035,0,0.2301
-0.5332,0,0.2286
-0.2977,0,0.2402
-0.1411,1,0.2531
0.7396,1,0.2092
-0.4048,1,0.2224
-0.7434,0,0.2319
-1.5236,0,0.3151
-0.9808,0,0.2508
-0.1258,1,0.2119
-0.3242,1,0.2189
0.1183,1,0.2064
-0.2909,1,0.2175
-0.3108,0,0.2393
-0.0925,1,0.211
-0.7075,0,0.2303
-1.5001,0,0.3282
0.1229,1,0.2064
-0.4883,1,0.2266
-1.7302,0,0.3322
-1.0517,0,0.2585
-1.0625,0,0.2597
-0.0099,1,0.2089
-0.7482,0,0.2321
-0.6075,1,0.2281
0.5245,1,0.205
-0.3479,1,0.2199
-1.4783,0,0.3096
-0.7032,0,0.2301
-0.4338,1,0.2319
-0.1722,1,0.2133
-9e-04,1,0.2087
-0.8273,0,0.237
-1.0115,0,0.2541
-0.0361,1,0.2625
-0.453,1,0.231
-1.3105,0,0.2893
-0.0099,1,0.2089
-0.6164,1,0.2282
-0.2542,1,0.2436
-2.4335,0,0.3658
-0.2136,1,0.2147
-0.3203,0,0.2386
0.9585,1,0.2186
-0.8315,0,0.2373
0.182,1,0.2055
-0.9583,0,0.2485
1.0495,1,0.2245
-0.9948,0,0.2523
-0.6826,0,0.2294
-0.3502,1,0.2366
-0.2378,1,0.2449
-0.5818,1,0.2281
-0.1552,1,0.2128
0.7669,1,0.21
0.3139,1,0.2044
0.0238,1,0.2082
-0.1857,1,0.2138
-0.0185,1,0.2642
-1.2107,0,0.2772
-0.9637,1,0.2491
-0.1015,1,0.2112
0.9228,1,0.2166
-1.5494,0,0.3289
-1.1535,0,0.2703
-0.3548,1,0.2363
0.2605,1,0.2048
0.8643,1,0.2138
0.4434,1,0.2044
0.4381,1,0.2044
-0.5314,0,0.2286
0.199,1,0.2053
-0.2171,1,0.2148
-1.4775,0,0.3279
0.0539,1,0.2076
-0.7392,0,0.2317
-0.7808,0,0.2339
-1.0272,0,0.2558
-1.2185,0,0.2781
-0.3622,0,0.2358
-1.1756,0,0.273
0.0061,1,0.2085
-0.2043,0,0.2144
-0.9592,0,0.2486
-0.7052,0,0.2302
-0.3181,1,0.2388
-0.7335,0,0.2314
0.2541,1,0.2048
-0.2803,1,0.2415
-0.2387,1,0.2448
0.1447,1,0.206
-0.5686,0,0.2281
0.0775,1,0.2071
0.2766,1,0.2046
0.0859,1,0.207
-0.8308,0,0.2373
-0.5221,0,0.2288
-0.8028,0,0.2353
-0.6801,0,0.2294
0.0589,1,0.2075
-0.0904,1,0.2576
-1.0555,0,0.2589
-0.1425,1,0.2124
-0.1255,1,0.2119
-0.0135,1,0.2646
-1.4909,0,0.3281
-0.2717,1,0.2168
-0.916,0,0.2444
-0.6918,0,0.2297
0.1294,1,0.2063
-0.6236,0,0.2282
-0.9108,0,0.2439
0.069,1,0.2073
-1.1359,0,0.2682
0.2523,1,0.2048
-0.1585,1,0.2516
-0.7946,0,0.2348
-0.7115,0,0.2305
-0.4328,0,0.2319
-1.0029,0,0.2531
0.5843,1,0.2057
-0.4498,0,0.2312
0.8948,1,0.2152
-0.3847,0,0.2345
0.1992,1,0.2053
-0.6479,0,0.2286
-0.4172,0,0.2327
-0.3331,1,0.2193
-0.9078,0,0.2437
-1.0835,0,0.2621
0.4071,1,0.2043
-1.2381,0,0.326
0.889,1,0.215
-1.2762,0,0.2852
0.2564,1,0.2048
0.1324,1,0.2062
-0.5837,0,0.2281
-0.1736,1,0.2134
-0.7086,1,0.2303
0.2649,1,0.2047
-0.066,1,0.2103
-0.2418,1,0.2446
-0.9342,0,0.2461
0.2637,1,0.2047
-0.7058,0,0.2302
-1.1685,0,0.2721
-0.1546,1,0.2128
-0.276,0,0.217
-0.9487,0,0.2476
-0.2216,0,0.215
-0.6416,0,0.2285
-0.9853,0,0.2513
-0.3785,1,0.2348
0.5625,1,0.2054
-0.3456,0,0.2369
0.1722,1,0.2057
-0.8427,0,0.2382
-0.1129,1,0.2116
-0.0189,1,0.2641
-0.2614,1,0.2164
-0.6306,0,0.2283
0.0596,1,0.2075
-0.3714,0,0.2353
-0.1947,1,0.2141
-0.5083,0,0.2292
-0.0382,1,0.2096
-0.7881,0,0.2344
0.0689,1,0.2073
-0.2341,1,0.2452
-0.7979,0,0.235
-0.3527,1,0.2201
-0.2507,1,0.2438
-0.9159,0,0.2444
-0.964,0,0.2491
-0.3086,1,0.2394
-2.2925,0,0.355
-1.1266,0,0.3259
-0.2857,1,0.2173
0.4229,1,0.2043
-0.3774,0,0.2349
-0.2148,1,0.2178
-0.289,0,0.2409
